episode_id,season,episode_num,char_a,char_b,total_weight,scene_count
S02E16,2,16,Jessica Pearson,Zoe Lawford,4.242640687119285,1
S02E16,2,16,Daniel Hardman,Donna Paulsen,4.0,1
S02E16,2,16,Daniel Hardman,Sheila Sazs,4.0,1
S02E16,2,16,Donna Paulsen,Sheila Sazs,4.0,1
S02E16,2,16,Mike Ross,Zoe Lawford,3.7416573867739413,1
S02E16,2,16,Rachel Zane,Zoe Lawford,3.7416573867739413,1
S02E16,2,16,Harold Gunderson,Louis Litt,3.4641016151377544,1
S02E16,2,16,Louis Litt,Robert Zane,3.4641016151377544,1
S02E16,2,16,Louis Litt,Trevor Evans,3.4641016151377544,1
S02E16,2,16,Dana Scott,Harold Gunderson,3.1622776601683795,1
S02E16,2,16,Dana Scott,Robert Zane,3.1622776601683795,1
S02E16,2,16,Dana Scott,Trevor Evans,3.1622776601683795,1
S02E16,2,16,Harold Gunderson,Jessica Pearson,3.0,1
S02E16,2,16,Jessica Pearson,Robert Zane,3.0,1
S02E16,2,16,Jessica Pearson,Trevor Evans,3.0,1
S02E16,2,16,Daniel Hardman,Zoe Lawford,2.8284271247461903,1
S02E16,2,16,Donna Paulsen,Zoe Lawford,2.8284271247461903,1
S02E16,2,16,Sheila Sazs,Zoe Lawford,2.8284271247461903,1
S02E16,2,16,Harold Gunderson,Mike Ross,2.6457513110645907,1
S02E16,2,16,Harold Gunderson,Rachel Zane,2.6457513110645907,1
S02E16,2,16,Mike Ross,Robert Zane,2.6457513110645907,1
S02E16,2,16,Mike Ross,Trevor Evans,2.6457513110645907,1
S02E16,2,16,Rachel Zane,Robert Zane,2.6457513110645907,1
S02E16,2,16,Rachel Zane,Trevor Evans,2.6457513110645907,1
S02E16,2,16,Daniel Hardman,Harold Gunderson,2.0,1
S02E16,2,16,Daniel Hardman,Robert Zane,2.0,1
S02E16,2,16,Daniel Hardman,Trevor Evans,2.0,1
S02E16,2,16,Donna Paulsen,Harold Gunderson,2.0,1
S02E16,2,16,Donna Paulsen,Robert Zane,2.0,1
S02E16,2,16,Donna Paulsen,Trevor Evans,2.0,1
S02E16,2,16,Harold Gunderson,Sheila Sazs,2.0,1
S02E16,2,16,Robert Zane,Sheila Sazs,2.0,1
S02E16,2,16,Sheila Sazs,Trevor Evans,2.0,1
S02E16,2,16,Harold Gunderson,Zoe Lawford,1.4142135623730951,1
S02E16,2,16,Robert Zane,Zoe Lawford,1.4142135623730951,1
S02E16,2,16,Trevor Evans,Zoe Lawford,1.4142135623730951,1
S02E16,2,16,Harold Gunderson,Robert Zane,1.0,1
S02E16,2,16,Harold Gunderson,Trevor Evans,1.0,1
S02E16,2,16,Robert Zane,Trevor Evans,1.0,1
S03E01,3,1,Harvey Specter,Jessica Pearson,22.9128784747792,1
S03E01,3,1,Harvey Specter,Mike Ross,15.652475842498529,1
S03E01,3,1,Donna Paulsen,Harvey Specter,14.491376746189438,1
S03E01,3,1,Harvey Specter,Louis Litt,14.491376746189438,1
S03E01,3,1,Dana Scott,Harvey Specter,13.228756555322953,1
S03E01,3,1,Benjamin,Harvey Specter,10.246950765959598,1
S03E01,3,1,Harvey Specter,Rachel Zane,10.246950765959598,1
S03E01,3,1,Jessica Pearson,Mike Ross,10.246950765959598,1
S03E01,3,1,Donna Paulsen,Jessica Pearson,9.486832980505138,1
S03E01,3,1,Jessica Pearson,Louis Litt,9.486832980505138,1
S03E01,3,1,Dana Scott,Jessica Pearson,8.660254037844387,1
S03E01,3,1,Daniel Hardman,Harvey Specter,8.366600265340756,1
S03E01,3,1,Harvey Specter,Norma,8.366600265340756,1
S03E01,3,1,Benjamin,Jessica Pearson,6.708203932499369,1
S03E01,3,1,Jessica Pearson,Rachel Zane,6.708203932499369,1
S03E01,3,1,Donna Paulsen,Mike Ross,6.48074069840786,1
S03E01,3,1,Louis Litt,Mike Ross,6.48074069840786,1
S03E01,3,1,Donna Paulsen,Louis Litt,6.0,1
S03E01,3,1,Dana Scott,Mike Ross,5.916079783099616,1
S03E01,3,1,Dana Scott,Donna Paulsen,5.477225575051661,1
S03E01,3,1,Dana Scott,Louis Litt,5.477225575051661,1
S03E01,3,1,Daniel Hardman,Jessica Pearson,5.477225575051661,1
S03E01,3,1,Jessica Pearson,Norma,5.477225575051661,1
S03E01,3,1,Benjamin,Mike Ross,4.58257569495584,1
S03E01,3,1,Mike Ross,Rachel Zane,4.58257569495584,1
S03E01,3,1,Benjamin,Donna Paulsen,4.242640687119285,1
S03E01,3,1,Benjamin,Louis Litt,4.242640687119285,1
S03E01,3,1,Donna Paulsen,Rachel Zane,4.242640687119285,1
S03E01,3,1,Louis Litt,Rachel Zane,4.242640687119285,1
S03E01,3,1,Benjamin,Dana Scott,3.872983346207417,1
S03E01,3,1,Dana Scott,Rachel Zane,3.872983346207417,1
S03E01,3,1,Daniel Hardman,Mike Ross,3.7416573867739413,1
S03E01,3,1,Mike Ross,Norma,3.7416573867739413,1
S03E01,3,1,Daniel Hardman,Donna Paulsen,3.4641016151377544,1
S03E01,3,1,Daniel Hardman,Louis Litt,3.4641016151377544,1
S03E01,3,1,Donna Paulsen,Norma,3.4641016151377544,1
S03E01,3,1,Louis Litt,Norma,3.4641016151377544,1
S03E01,3,1,Dana Scott,Daniel Hardman,3.1622776601683795,1
S03E01,3,1,Dana Scott,Norma,3.1622776601683795,1
S03E01,3,1,Benjamin,Rachel Zane,3.0,1
S03E01,3,1,Benjamin,Daniel Hardman,2.449489742783178,1
S03E01,3,1,Benjamin,Norma,2.449489742783178,1
S03E01,3,1,Daniel Hardman,Rachel Zane,2.449489742783178,1
S03E01,3,1,Norma,Rachel Zane,2.449489742783178,1
S03E01,3,1,Daniel Hardman,Norma,2.0,1
S03E02,3,2,Harvey Specter,Louis Litt,35.09985754956849,1
S03E02,3,2,Harvey Specter,Mike Ross,33.823069050575526,1
S03E02,3,2,Louis Litt,Mike Ross,26.981475126464083,1
S03E02,3,2,Harvey Specter,Jessica Pearson,25.69046515733026,1
S03E02,3,2,Jessica Pearson,Louis Litt,20.493901531919196,1
S03E02,3,2,Donna Paulsen,Harvey Specter,19.8997487421324,1
S03E02,3,2,Jessica Pearson,Mike Ross,19.748417658131498,1
S03E02,3,2,Donna Paulsen,Louis Litt,15.874507866387544,1
S03E02,3,2,Donna Paulsen,Mike Ross,15.297058540778355,1
S03E02,3,2,Harvey Specter,Rachel Zane,14.832396974191326,1
S03E02,3,2,Louis Litt,Rachel Zane,11.832159566199232,1
S03E02,3,2,Donna Paulsen,Jessica Pearson,11.61895003862225,1
S03E02,3,2,Mike Ross,Rachel Zane,11.40175425099138,1
S03E02,3,2,Jessica Pearson,Rachel Zane,8.660254037844387,1
S03E02,3,2,Donna Paulsen,Rachel Zane,6.708203932499369,1
S03E02,3,2,Esther Litt,Harvey Specter,6.6332495807108,1
S03E02,3,2,Harvey Specter,Jack Soloff,6.6332495807108,1
S03E02,3,2,Harvey Specter,Katrina Bennett,6.6332495807108,1
S03E02,3,2,Esther Litt,Louis Litt,5.291502622129181,1
S03E02,3,2,Jack Soloff,Louis Litt,5.291502622129181,1
S03E02,3,2,Katrina Bennett,Louis Litt,5.291502622129181,1
S03E02,3,2,Esther Litt,Mike Ross,5.0990195135927845,1
S03E02,3,2,Jack Soloff,Mike Ross,5.0990195135927845,1
S03E02,3,2,Katrina Bennett,Mike Ross,5.0990195135927845,1
S03E02,3,2,Esther Litt,Jessica Pearson,3.872983346207417,1
S03E02,3,2,Jack Soloff,Jessica Pearson,3.872983346207417,1
S03E02,3,2,Jessica Pearson,Katrina Bennett,3.872983346207417,1
S03E02,3,2,Donna Paulsen,Esther Litt,3.0,1
S03E02,3,2,Donna Paulsen,Jack Soloff,3.0,1
S03E02,3,2,Donna Paulsen,Katrina Bennett,3.0,1
S03E02,3,2,Esther Litt,Rachel Zane,2.23606797749979,1
S03E02,3,2,Jack Soloff,Rachel Zane,2.23606797749979,1
S03E02,3,2,Katrina Bennett,Rachel Zane,2.23606797749979,1
S03E02,3,2,Esther Litt,Jack Soloff,1.0,1
S03E02,3,2,Esther Litt,Katrina Bennett,1.0,1
S03E02,3,2,Jack Soloff,Katrina Bennett,1.0,1
S03E03,3,3,Harvey Specter,Mike Ross,21.748563170931547,1
S03E03,3,3,Harvey Specter,Katrina Bennett,18.547236990991408,1
S03E03,3,3,Harvey Specter,Louis Litt,18.547236990991408,1
S03E03,3,3,Donna Paulsen,Harvey Specter,16.06237840420901,1
S03E03,3,3,Harvey Specter,Jessica Pearson,14.66287829861518,1
S03E03,3,3,Harvey Specter,Rachel Zane,14.66287829861518,1
S03E03,3,3,Katrina Bennett,Mike Ross,9.38083151964686,1
S03E03,3,3,Louis Litt,Mike Ross,9.38083151964686,1
S03E03,3,3,Harold Gunderson,Harvey Specter,9.273618495495704,1
S03E03,3,3,Donna Paulsen,Mike Ross,8.12403840463596,1
S03E03,3,3,Katrina Bennett,Louis Litt,8.0,1
S03E03,3,3,Jessica Pearson,Mike Ross,7.416198487095663,1
S03E03,3,3,Mike Ross,Rachel Zane,7.416198487095663,1
S03E03,3,3,Donna Paulsen,Katrina Bennett,6.928203230275509,1
S03E03,3,3,Donna Paulsen,Louis Litt,6.928203230275509,1
S03E03,3,3,Harvey Specter,Norma,6.557438524302,1
S03E03,3,3,Jessica Pearson,Katrina Bennett,6.324555320336759,1
S03E03,3,3,Jessica Pearson,Louis Litt,6.324555320336759,1
S03E03,3,3,Katrina Bennett,Rachel Zane,6.324555320336759,1
S03E03,3,3,Louis Litt,Rachel Zane,6.324555320336759,1
S03E03,3,3,Donna Paulsen,Jessica Pearson,5.477225575051661,1
S03E03,3,3,Donna Paulsen,Rachel Zane,5.477225575051661,1
S03E03,3,3,Jessica Pearson,Rachel Zane,5.0,1
S03E03,3,3,Harold Gunderson,Mike Ross,4.69041575982343,1
S03E03,3,3,Harold Gunderson,Katrina Bennett,4.0,1
S03E03,3,3,Harold Gunderson,Louis Litt,4.0,1
S03E03,3,3,Donna Paulsen,Harold Gunderson,3.4641016151377544,1
S03E03,3,3,Mike Ross,Norma,3.3166247903554,1
S03E03,3,3,Harold Gunderson,Jessica Pearson,3.1622776601683795,1
S03E03,3,3,Harold Gunderson,Rachel Zane,3.1622776601683795,1
S03E03,3,3,Katrina Bennett,Norma,2.8284271247461903,1
S03E03,3,3,Louis Litt,Norma,2.8284271247461903,1
S03E03,3,3,Donna Paulsen,Norma,2.449489742783178,1
S03E03,3,3,Jessica Pearson,Norma,2.23606797749979,1
S03E03,3,3,Norma,Rachel Zane,2.23606797749979,1
S03E03,3,3,Harold Gunderson,Norma,1.4142135623730951,1
S03E04,3,4,Harvey Specter,Louis Litt,27.0,1
S03E04,3,4,Harvey Specter,Jessica Pearson,13.74772708486752,1
S03E04,3,4,Harvey Specter,Mike Ross,13.74772708486752,1
S03E04,3,4,Jessica Pearson,Louis Litt,13.74772708486752,1
S03E04,3,4,Louis Litt,Mike Ross,13.74772708486752,1
S03E04,3,4,Harvey Specter,Katrina Bennett,11.61895003862225,1
S03E04,3,4,Katrina Bennett,Louis Litt,11.61895003862225,1
S03E04,3,4,Harvey Specter,Rachel Zane,7.3484692283495345,1
S03E04,3,4,Louis Litt,Rachel Zane,7.3484692283495345,1
S03E04,3,4,Jessica Pearson,Mike Ross,7.0,1
S03E04,3,4,Jessica Pearson,Katrina Bennett,5.916079783099616,1
S03E04,3,4,Katrina Bennett,Mike Ross,5.916079783099616,1
S03E04,3,4,Donna Paulsen,Harvey Specter,5.196152422706632,1
S03E04,3,4,Donna Paulsen,Louis Litt,5.196152422706632,1
S03E04,3,4,Harvey Specter,Jenny Griffith,5.196152422706632,1
S03E04,3,4,Jenny Griffith,Louis Litt,5.196152422706632,1
S03E04,3,4,Jessica Pearson,Rachel Zane,3.7416573867739413,1
S03E04,3,4,Mike Ross,Rachel Zane,3.7416573867739413,1
S03E04,3,4,Katrina Bennett,Rachel Zane,3.1622776601683795,1
S03E04,3,4,Donna Paulsen,Jessica Pearson,2.6457513110645907,1
S03E04,3,4,Donna Paulsen,Mike Ross,2.6457513110645907,1
S03E04,3,4,Jenny Griffith,Jessica Pearson,2.6457513110645907,1
S03E04,3,4,Jenny Griffith,Mike Ross,2.6457513110645907,1
S03E04,3,4,Donna Paulsen,Katrina Bennett,2.23606797749979,1
S03E04,3,4,Jenny Griffith,Katrina Bennett,2.23606797749979,1
S03E04,3,4,Donna Paulsen,Rachel Zane,1.4142135623730951,1
S03E04,3,4,Jenny Griffith,Rachel Zane,1.4142135623730951,1
S03E04,3,4,Donna Paulsen,Jenny Griffith,1.0,1
S03E05,3,5,Harvey Specter,Mike Ross,14.966629547095765,1
S03E05,3,5,Donna Paulsen,Harvey Specter,13.2664991614216,1
S03E05,3,5,Donna Paulsen,Mike Ross,12.409673645990857,1
S03E05,3,5,Harvey Specter,Rachel Zane,8.94427190999916,1
S03E05,3,5,Mike Ross,Rachel Zane,8.366600265340756,1
S03E05,3,5,Donna Paulsen,Rachel Zane,7.416198487095663,1
S03E05,3,5,Harvey Specter,Jessica Pearson,6.928203230275509,1
S03E05,3,5,Harvey Specter,Louis Litt,6.928203230275509,1
S03E05,3,5,Jessica Pearson,Mike Ross,6.48074069840786,1
S03E05,3,5,Louis Litt,Mike Ross,6.48074069840786,1
S03E05,3,5,Donna Paulsen,Jessica Pearson,5.744562646538029,1
S03E05,3,5,Donna Paulsen,Louis Litt,5.744562646538029,1
S03E05,3,5,Harvey Specter,Robert Zane,5.656854249492381,1
S03E05,3,5,Mike Ross,Robert Zane,5.291502622129181,1
S03E05,3,5,Donna Paulsen,Robert Zane,4.69041575982343,1
S03E05,3,5,Daniel Hardman,Harvey Specter,4.0,1
S03E05,3,5,Harvey Specter,Katrina Bennett,4.0,1
S03E05,3,5,Jessica Pearson,Rachel Zane,3.872983346207417,1
S03E05,3,5,Louis Litt,Rachel Zane,3.872983346207417,1
S03E05,3,5,Daniel Hardman,Mike Ross,3.7416573867739413,1
S03E05,3,5,Katrina Bennett,Mike Ross,3.7416573867739413,1
S03E05,3,5,Daniel Hardman,Donna Paulsen,3.3166247903554,1
S03E05,3,5,Donna Paulsen,Katrina Bennett,3.3166247903554,1
S03E05,3,5,Rachel Zane,Robert Zane,3.1622776601683795,1
S03E05,3,5,Jessica Pearson,Louis Litt,3.0,1
S03E05,3,5,Jessica Pearson,Robert Zane,2.449489742783178,1
S03E05,3,5,Louis Litt,Robert Zane,2.449489742783178,1
S03E05,3,5,Daniel Hardman,Rachel Zane,2.23606797749979,1
S03E05,3,5,Katrina Bennett,Rachel Zane,2.23606797749979,1
S03E05,3,5,Daniel Hardman,Jessica Pearson,1.7320508075688772,1
S03E05,3,5,Daniel Hardman,Louis Litt,1.7320508075688772,1
S03E05,3,5,Jessica Pearson,Katrina Bennett,1.7320508075688772,1
S03E05,3,5,Katrina Bennett,Louis Litt,1.7320508075688772,1
S03E05,3,5,Daniel Hardman,Robert Zane,1.4142135623730951,1
S03E05,3,5,Katrina Bennett,Robert Zane,1.4142135623730951,1
S03E05,3,5,Daniel Hardman,Katrina Bennett,1.0,1
S03E06,3,6,Donna Paulsen,Harvey Specter,14.38749456993816,1
S03E06,3,6,Harvey Specter,Trevor Evans,10.723805294763608,1
S03E06,3,6,Harvey Specter,Mike Ross,9.591663046625438,1
S03E06,3,6,Harvey Specter,Jessica Pearson,8.306623862918075,1
S03E06,3,6,Harvey Specter,Rachel Zane,6.782329983125268,1
S03E06,3,6,Donna Paulsen,Trevor Evans,6.708203932499369,1
S03E06,3,6,Donna Paulsen,Mike Ross,6.0,1
S03E06,3,6,Donna Paulsen,Jessica Pearson,5.196152422706632,1
S03E06,3,6,Daniel Hardman,Harvey Specter,4.795831523312719,1
S03E06,3,6,Esther Litt,Harvey Specter,4.795831523312719,1
S03E06,3,6,Harvey Specter,Louis Litt,4.795831523312719,1
S03E06,3,6,Mike Ross,Trevor Evans,4.47213595499958,1
S03E06,3,6,Donna Paulsen,Rachel Zane,4.242640687119285,1
S03E06,3,6,Jessica Pearson,Trevor Evans,3.872983346207417,1
S03E06,3,6,Jessica Pearson,Mike Ross,3.4641016151377544,1
S03E06,3,6,Rachel Zane,Trevor Evans,3.1622776601683795,1
S03E06,3,6,Daniel Hardman,Donna Paulsen,3.0,1
S03E06,3,6,Donna Paulsen,Esther Litt,3.0,1
S03E06,3,6,Donna Paulsen,Louis Litt,3.0,1
S03E06,3,6,Mike Ross,Rachel Zane,2.8284271247461903,1
S03E06,3,6,Jessica Pearson,Rachel Zane,2.449489742783178,1
S03E06,3,6,Daniel Hardman,Trevor Evans,2.23606797749979,1
S03E06,3,6,Esther Litt,Trevor Evans,2.23606797749979,1
S03E06,3,6,Louis Litt,Trevor Evans,2.23606797749979,1
S03E06,3,6,Daniel Hardman,Mike Ross,2.0,1
S03E06,3,6,Esther Litt,Mike Ross,2.0,1
S03E06,3,6,Louis Litt,Mike Ross,2.0,1
S03E06,3,6,Daniel Hardman,Jessica Pearson,1.7320508075688772,1
S03E06,3,6,Esther Litt,Jessica Pearson,1.7320508075688772,1
S03E06,3,6,Jessica Pearson,Louis Litt,1.7320508075688772,1
S03E06,3,6,Daniel Hardman,Rachel Zane,1.4142135623730951,1
S03E06,3,6,Esther Litt,Rachel Zane,1.4142135623730951,1
S03E06,3,6,Louis Litt,Rachel Zane,1.4142135623730951,1
S03E06,3,6,Daniel Hardman,Esther Litt,1.0,1
S03E06,3,6,Daniel Hardman,Louis Litt,1.0,1
S03E06,3,6,Esther Litt,Louis Litt,1.0,1
S03E07,3,7,Harvey Specter,Louis Litt,21.97726097583591,1
S03E07,3,7,Harvey Specter,Rachel Zane,16.61324772583615,1
S03E07,3,7,Louis Litt,Rachel Zane,15.874507866387544,1
S03E07,3,7,Harvey Specter,Jessica Pearson,15.165750888103101,1
S03E07,3,7,Jessica Pearson,Louis Litt,14.491376746189438,1
S03E07,3,7,Donna Paulsen,Harvey Specter,14.38749456993816,1
S03E07,3,7,Donna Paulsen,Louis Litt,13.74772708486752,1
S03E07,3,7,Harold Gunderson,Harvey Specter,12.68857754044952,1
S03E07,3,7,Harold Gunderson,Louis Litt,12.12435565298214,1
S03E07,3,7,Jessica Pearson,Rachel Zane,10.954451150103322,1
S03E07,3,7,Donna Paulsen,Rachel Zane,10.392304845413264,1
S03E07,3,7,Harvey Specter,Mike Ross,9.591663046625438,1
S03E07,3,7,Donna Paulsen,Jessica Pearson,9.486832980505138,1
S03E07,3,7,Harold Gunderson,Rachel Zane,9.16515138991168,1
S03E07,3,7,Louis Litt,Mike Ross,9.16515138991168,1
S03E07,3,7,Harold Gunderson,Jessica Pearson,8.366600265340756,1
S03E07,3,7,Harvey Specter,Norma,8.306623862918075,1
S03E07,3,7,Donna Paulsen,Harold Gunderson,7.937253933193772,1
S03E07,3,7,Louis Litt,Norma,7.937253933193772,1
S03E07,3,7,Mike Ross,Rachel Zane,6.928203230275509,1
S03E07,3,7,Jessica Pearson,Mike Ross,6.324555320336759,1
S03E07,3,7,Donna Paulsen,Mike Ross,6.0,1
S03E07,3,7,Norma,Rachel Zane,6.0,1
S03E07,3,7,Jessica Pearson,Norma,5.477225575051661,1
S03E07,3,7,Harold Gunderson,Mike Ross,5.291502622129181,1
S03E07,3,7,Donna Paulsen,Norma,5.196152422706632,1
S03E07,3,7,Daniel Hardman,Harvey Specter,4.795831523312719,1
S03E07,3,7,Harvey Specter,Katrina Bennett,4.795831523312719,1
S03E07,3,7,Daniel Hardman,Louis Litt,4.58257569495584,1
S03E07,3,7,Harold Gunderson,Norma,4.58257569495584,1
S03E07,3,7,Katrina Bennett,Louis Litt,4.58257569495584,1
S03E07,3,7,Daniel Hardman,Rachel Zane,3.4641016151377544,1
S03E07,3,7,Katrina Bennett,Rachel Zane,3.4641016151377544,1
S03E07,3,7,Mike Ross,Norma,3.4641016151377544,1
S03E07,3,7,Daniel Hardman,Jessica Pearson,3.1622776601683795,1
S03E07,3,7,Jessica Pearson,Katrina Bennett,3.1622776601683795,1
S03E07,3,7,Daniel Hardman,Donna Paulsen,3.0,1
S03E07,3,7,Donna Paulsen,Katrina Bennett,3.0,1
S03E07,3,7,Daniel Hardman,Harold Gunderson,2.6457513110645907,1
S03E07,3,7,Harold Gunderson,Katrina Bennett,2.6457513110645907,1
S03E07,3,7,Daniel Hardman,Mike Ross,2.0,1
S03E07,3,7,Katrina Bennett,Mike Ross,2.0,1
S03E07,3,7,Daniel Hardman,Norma,1.7320508075688772,1
S03E07,3,7,Katrina Bennett,Norma,1.7320508075688772,1
S03E07,3,7,Daniel Hardman,Katrina Bennett,1.0,1
S03E08,3,8,Harold Gunderson,Harvey Specter,14.832396974191326,1
S03E08,3,8,Harvey Specter,Louis Litt,14.832396974191326,1
S03E08,3,8,Harold Gunderson,Louis Litt,11.0,1
S03E08,3,8,Donna Paulsen,Harvey Specter,10.0,1
S03E08,3,8,Harvey Specter,Rachel Zane,8.94427190999916,1
S03E08,3,8,Harvey Specter,Jessica Pearson,7.745966692414834,1
S03E08,3,8,Donna Paulsen,Harold Gunderson,7.416198487095663,1
S03E08,3,8,Donna Paulsen,Louis Litt,7.416198487095663,1
S03E08,3,8,Harold Gunderson,Rachel Zane,6.6332495807108,1
S03E08,3,8,Louis Litt,Rachel Zane,6.6332495807108,1
S03E08,3,8,Harold Gunderson,Jessica Pearson,5.744562646538029,1
S03E08,3,8,Jessica Pearson,Louis Litt,5.744562646538029,1
S03E08,3,8,Donna Paulsen,Rachel Zane,4.47213595499958,1
S03E08,3,8,Harvey Specter,Mike Ross,4.47213595499958,1
S03E08,3,8,Harvey Specter,Norma,4.47213595499958,1
S03E08,3,8,Donna Paulsen,Jessica Pearson,3.872983346207417,1
S03E08,3,8,Jessica Pearson,Rachel Zane,3.4641016151377544,1
S03E08,3,8,Harold Gunderson,Mike Ross,3.3166247903554,1
S03E08,3,8,Harold Gunderson,Norma,3.3166247903554,1
S03E08,3,8,Louis Litt,Mike Ross,3.3166247903554,1
S03E08,3,8,Louis Litt,Norma,3.3166247903554,1
S03E08,3,8,Donna Paulsen,Mike Ross,2.23606797749979,1
S03E08,3,8,Donna Paulsen,Norma,2.23606797749979,1
S03E08,3,8,Mike Ross,Rachel Zane,2.0,1
S03E08,3,8,Norma,Rachel Zane,2.0,1
S03E08,3,8,Jessica Pearson,Mike Ross,1.7320508075688772,1
S03E08,3,8,Jessica Pearson,Norma,1.7320508075688772,1
S03E08,3,8,Mike Ross,Norma,1.0,1
S03E09,3,9,Harvey Specter,Louis Litt,26.267851073127396,1
S03E09,3,9,Harvey Specter,Jessica Pearson,19.748417658131498,1
S03E09,3,9,Dana Scott,Harvey Specter,17.320508075688775,1
S03E09,3,9,Jessica Pearson,Louis Litt,17.291616465790582,1
S03E09,3,9,Dana Scott,Louis Litt,15.165750888103101,1
S03E09,3,9,Harvey Specter,Rachel Zane,14.491376746189438,1
S03E09,3,9,Louis Litt,Rachel Zane,12.68857754044952,1
S03E09,3,9,Dana Scott,Jessica Pearson,11.40175425099138,1
S03E09,3,9,Donna Paulsen,Harvey Specter,10.954451150103322,1
S03E09,3,9,Harvey Specter,Mike Ross,10.954451150103322,1
S03E09,3,9,Harvey Specter,Robert Zane,10.954451150103322,1
S03E09,3,9,Donna Paulsen,Louis Litt,9.591663046625438,1
S03E09,3,9,Louis Litt,Mike Ross,9.591663046625438,1
S03E09,3,9,Louis Litt,Robert Zane,9.591663046625438,1
S03E09,3,9,Jessica Pearson,Rachel Zane,9.539392014169456,1
S03E09,3,9,Dana Scott,Rachel Zane,8.366600265340756,1
S03E09,3,9,Daniel Hardman,Harvey Specter,7.745966692414834,1
S03E09,3,9,Harvey Specter,Katrina Bennett,7.745966692414834,1
S03E09,3,9,Donna Paulsen,Jessica Pearson,7.211102550927978,1
S03E09,3,9,Jessica Pearson,Mike Ross,7.211102550927978,1
S03E09,3,9,Jessica Pearson,Robert Zane,7.211102550927978,1
S03E09,3,9,Daniel Hardman,Louis Litt,6.782329983125268,1
S03E09,3,9,Katrina Bennett,Louis Litt,6.782329983125268,1
S03E09,3,9,Dana Scott,Donna Paulsen,6.324555320336759,1
S03E09,3,9,Dana Scott,Mike Ross,6.324555320336759,1
S03E09,3,9,Dana Scott,Robert Zane,6.324555320336759,1
S03E09,3,9,Donna Paulsen,Rachel Zane,5.291502622129181,1
S03E09,3,9,Mike Ross,Rachel Zane,5.291502622129181,1
S03E09,3,9,Rachel Zane,Robert Zane,5.291502622129181,1
S03E09,3,9,Daniel Hardman,Jessica Pearson,5.0990195135927845,1
S03E09,3,9,Jessica Pearson,Katrina Bennett,5.0990195135927845,1
S03E09,3,9,Dana Scott,Daniel Hardman,4.47213595499958,1
S03E09,3,9,Dana Scott,Katrina Bennett,4.47213595499958,1
S03E09,3,9,Donna Paulsen,Mike Ross,4.0,1
S03E09,3,9,Donna Paulsen,Robert Zane,4.0,1
S03E09,3,9,Mike Ross,Robert Zane,4.0,1
S03E09,3,9,Daniel Hardman,Rachel Zane,3.7416573867739413,1
S03E09,3,9,Katrina Bennett,Rachel Zane,3.7416573867739413,1
S03E09,3,9,Daniel Hardman,Donna Paulsen,2.8284271247461903,1
S03E09,3,9,Daniel Hardman,Mike Ross,2.8284271247461903,1
S03E09,3,9,Daniel Hardman,Robert Zane,2.8284271247461903,1
S03E09,3,9,Donna Paulsen,Katrina Bennett,2.8284271247461903,1
S03E09,3,9,Katrina Bennett,Mike Ross,2.8284271247461903,1
S03E09,3,9,Katrina Bennett,Robert Zane,2.8284271247461903,1
S03E09,3,9,Daniel Hardman,Katrina Bennett,2.0,1
S03E10,3,10,Dana Scott,Harvey Specter,25.298221281347036,1
S03E10,3,10,Harvey Specter,Mike Ross,25.298221281347036,1
S03E10,3,10,Harvey Specter,Jessica Pearson,20.0,1
S03E10,3,10,Harvey Specter,Sheila Sazs,17.88854381999832,1
S03E10,3,10,Harvey Specter,Rachel Zane,16.73320053068151,1
S03E10,3,10,Dana Scott,Mike Ross,16.0,1
S03E10,3,10,Harvey Specter,Louis Litt,15.491933384829668,1
S03E10,3,10,Brian Altman,Harvey Specter,14.142135623730951,1
S03E10,3,10,Dana Scott,Jessica Pearson,12.649110640673518,1
S03E10,3,10,Donna Paulsen,Harvey Specter,12.649110640673518,1
S03E10,3,10,Harvey Specter,Robert Zane,12.649110640673518,1
S03E10,3,10,Jessica Pearson,Mike Ross,12.649110640673518,1
S03E10,3,10,Dana Scott,Sheila Sazs,11.313708498984761,1
S03E10,3,10,Mike Ross,Sheila Sazs,11.313708498984761,1
S03E10,3,10,Dana Scott,Rachel Zane,10.583005244258363,1
S03E10,3,10,Mike Ross,Rachel Zane,10.583005244258363,1
S03E10,3,10,Dana Scott,Louis Litt,9.797958971132712,1
S03E10,3,10,Louis Litt,Mike Ross,9.797958971132712,1
S03E10,3,10,Brian Altman,Dana Scott,8.94427190999916,1
S03E10,3,10,Brian Altman,Mike Ross,8.94427190999916,1
S03E10,3,10,Jessica Pearson,Sheila Sazs,8.94427190999916,1
S03E10,3,10,Jessica Pearson,Rachel Zane,8.366600265340756,1
S03E10,3,10,Dana Scott,Donna Paulsen,8.0,1
S03E10,3,10,Dana Scott,Robert Zane,8.0,1
S03E10,3,10,Donna Paulsen,Mike Ross,8.0,1
S03E10,3,10,Mike Ross,Robert Zane,8.0,1
S03E10,3,10,Jessica Pearson,Louis Litt,7.745966692414834,1
S03E10,3,10,Rachel Zane,Sheila Sazs,7.483314773547883,1
S03E10,3,10,Brian Altman,Jessica Pearson,7.0710678118654755,1
S03E10,3,10,Louis Litt,Sheila Sazs,6.928203230275509,1
S03E10,3,10,Louis Litt,Rachel Zane,6.48074069840786,1
S03E10,3,10,Brian Altman,Sheila Sazs,6.324555320336759,1
