episode_id,season,episode_num,character,influence_score,influence_rank,rank_change,influence_smooth
S09E06,9,6,Rachel Zane,0.002308,12,2,0.044609
S09E06,9,6,Sheila Sazs,0.001154,13,3,0.119554
S09E06,9,6,Thomas Kessler,0.001154,13,2,0.08174
S09E07,9,7,Harvey Specter,0.508808,1,0,0.439014
S09E07,9,7,Louis Litt,0.369892,2,-1,0.313812
S09E07,9,7,Harold Gunderson,0.258658,3,0,0.170979
S09E07,9,7,Donna Paulsen,0.230853,4,-3,0.204353
S09E07,9,7,Samantha Wheeler,0.219985,5,-4,0.256239
S09E07,9,7,Alex Williams,0.094225,6,-6,0.118068
S09E07,9,7,Mike Ross,0.094225,6,1,0.140692
S09E07,9,7,Faye Richardson,0.035829,8,0,0.217387
S09E07,9,7,Katrina Bennett,0.03272,9,-2,0.121597
S09E07,9,7,Robert Zane,0.03272,9,-2,0.084749
S09E07,9,7,Thomas Kessler,0.001554,11,0,0.001354
S09E08,9,8,Harvey Specter,0.470588,1,0,0.478934
S09E08,9,8,Sean Cahill,0.333654,2,0,0.233484
S09E08,9,8,Louis Litt,0.322301,3,-1,0.345397
S09E08,9,8,Esther Litt,0.320697,4,0,0.162522
S09E08,9,8,Mike Ross,0.237457,5,-1,0.207551
S09E08,9,8,Charles Forstman,0.213323,6,0,0.107978
S09E08,9,8,Donna Paulsen,0.185045,7,2,0.237745
S09E08,9,8,Faye Richardson,0.151718,8,5,0.201931
S09E08,9,8,Samantha Wheeler,0.1325,9,7,0.262095
S09E08,9,8,Sheila Sazs,0.113315,10,4,0.110712
S09E08,9,8,Katrina Bennett,0.092061,11,4,0.096245
S09E08,9,8,Alex Williams,0.03915,12,4,0.094929
S09E08,9,8,Jessica Pearson,0.001604,13,1,0.016103
S09E09,9,9,Harvey Specter,0.457407,1,0,0.467032
S09E09,9,9,Samantha Wheeler,0.4338,2,-3,0.262588
S09E09,9,9,Faye Richardson,0.418246,3,0,0.305399
S09E09,9,9,Louis Litt,0.343999,4,2,0.356362
S09E09,9,9,Donna Paulsen,0.297337,5,1,0.237168
S09E09,9,9,Mike Ross,0.29097,6,-1,0.246051
S09E09,9,9,Katrina Bennett,0.163954,7,-1,0.152811
S09E09,9,9,Alex Williams,0.151413,8,-1,0.099011
S09E09,9,9,Gretchen Bodinski,0.104625,9,-1,0.114413
S09E09,9,9,Rachel Zane,0.034338,10,-4,0.012848
S09E09,9,9,Robert Zane,0.001852,11,0,0.036035
S09E09,9,9,Daniel Hardman,0.000926,12,0,0.022695
S09E09,9,9,Jessica Pearson,0.000926,12,-1,0.001793
S09E10,9,10,Harvey Specter,0.473101,1,0,0.465254
S09E10,9,10,Louis Litt,0.402785,2,0,0.373392
S09E10,9,10,Faye Richardson,0.346232,3,0,0.382239
S09E10,9,10,Donna Paulsen,0.229121,4,0,0.263229
S09E10,9,10,Samantha Wheeler,0.221465,5,0,0.327633
S09E10,9,10,Sheila Sazs,0.217668,6,0,0.165492
S09E10,9,10,Mike Ross,0.209726,7,0,0.250348
S09E10,9,10,Katrina Bennett,0.202417,8,0,0.183186
S09E10,9,10,Alex Williams,0.10647,9,0,0.128941
S09E10,9,10,Gretchen Bodinski,0.10552,10,0,0.105072
S09E10,9,10,Robert Zane,0.073532,11,0,0.037692
S09E10,9,10,Daniel Hardman,0.032596,12,0,0.016761
S09E10,9,10,Jessica Pearson,0.002848,13,0,0.001887
S09E10,9,10,Rachel Zane,0.001899,14,0,0.018119
