scene_id,episode_id,season,episode_num,char_a,char_b,mentions_a,mentions_b,edge_weight
S07E13_SC001,S07E13,7,13,Louis Litt,Stu Buzzini,21,16,18.33
S07E13_SC001,S07E13,7,13,Mike Ross,Oliver Grady,9,1,3.0
S07E13_SC001,S07E13,7,13,Mike Ross,Paula Agard,9,16,12.0
S07E13_SC001,S07E13,7,13,Mike Ross,Rachel Zane,9,10,9.487
S07E13_SC001,S07E13,7,13,Mike Ross,Sheila Sazs,9,4,6.0
S07E13_SC001,S07E13,7,13,Mike Ross,Stu Buzzini,9,16,12.0
S07E13_SC001,S07E13,7,13,Oliver Grady,Paula Agard,1,16,4.0
S07E13_SC001,S07E13,7,13,Oliver Grady,Rachel Zane,1,10,3.162
S07E13_SC001,S07E13,7,13,Oliver Grady,Sheila Sazs,1,4,2.0
S07E13_SC001,S07E13,7,13,Oliver Grady,Stu Buzzini,1,16,4.0
S07E13_SC001,S07E13,7,13,Paula Agard,Rachel Zane,16,10,12.649
S07E13_SC001,S07E13,7,13,Paula Agard,Sheila Sazs,16,4,8.0
S07E13_SC001,S07E13,7,13,Paula Agard,Stu Buzzini,16,16,16.0
S07E13_SC001,S07E13,7,13,Rachel Zane,Sheila Sazs,10,4,6.325
S07E13_SC001,S07E13,7,13,Rachel Zane,Stu Buzzini,10,16,12.649
S07E13_SC001,S07E13,7,13,Sheila Sazs,Stu Buzzini,4,16,8.0
S07E14_SC001,S07E14,7,14,Anita Gibbs,Donna Paulsen,1,20,4.472
S07E14_SC001,S07E14,7,14,Anita Gibbs,Harvey Specter,1,20,4.472
S07E14_SC001,S07E14,7,14,Anita Gibbs,Jessica Pearson,1,2,1.414
S07E14_SC001,S07E14,7,14,Anita Gibbs,Katrina Bennett,1,5,2.236
S07E14_SC001,S07E14,7,14,Anita Gibbs,Louis Litt,1,36,6.0
S07E14_SC001,S07E14,7,14,Anita Gibbs,Mike Ross,1,10,3.162
S07E14_SC001,S07E14,7,14,Anita Gibbs,Paula Agard,1,8,2.828
S07E14_SC001,S07E14,7,14,Anita Gibbs,Rachel Zane,1,8,2.828
S07E14_SC001,S07E14,7,14,Anita Gibbs,Sheila Sazs,1,16,4.0
S07E14_SC001,S07E14,7,14,Anita Gibbs,Stu Buzzini,1,1,1.0
S07E14_SC001,S07E14,7,14,Donna Paulsen,Harvey Specter,20,20,20.0
S07E14_SC001,S07E14,7,14,Donna Paulsen,Jessica Pearson,20,2,6.325
S07E14_SC001,S07E14,7,14,Donna Paulsen,Katrina Bennett,20,5,10.0
S07E14_SC001,S07E14,7,14,Donna Paulsen,Louis Litt,20,36,26.833
S07E14_SC001,S07E14,7,14,Donna Paulsen,Mike Ross,20,10,14.142
S07E14_SC001,S07E14,7,14,Donna Paulsen,Paula Agard,20,8,12.649
S07E14_SC001,S07E14,7,14,Donna Paulsen,Rachel Zane,20,8,12.649
S07E14_SC001,S07E14,7,14,Donna Paulsen,Sheila Sazs,20,16,17.889
S07E14_SC001,S07E14,7,14,Donna Paulsen,Stu Buzzini,20,1,4.472
S07E14_SC001,S07E14,7,14,Harvey Specter,Jessica Pearson,20,2,6.325
S07E14_SC001,S07E14,7,14,Harvey Specter,Katrina Bennett,20,5,10.0
S07E14_SC001,S07E14,7,14,Harvey Specter,Louis Litt,20,36,26.833
S07E14_SC001,S07E14,7,14,Harvey Specter,Mike Ross,20,10,14.142
S07E14_SC001,S07E14,7,14,Harvey Specter,Paula Agard,20,8,12.649
S07E14_SC001,S07E14,7,14,Harvey Specter,Rachel Zane,20,8,12.649
S07E14_SC001,S07E14,7,14,Harvey Specter,Sheila Sazs,20,16,17.889
S07E14_SC001,S07E14,7,14,Harvey Specter,Stu Buzzini,20,1,4.472
S07E14_SC001,S07E14,7,14,Jessica Pearson,Katrina Bennett,2,5,3.162
S07E14_SC001,S07E14,7,14,Jessica Pearson,Louis Litt,2,36,8.485
S07E14_SC001,S07E14,7,14,Jessica Pearson,Mike Ross,2,10,4.472
S07E14_SC001,S07E14,7,14,Jessica Pearson,Paula Agard,2,8,4.0
S07E14_SC001,S07E14,7,14,Jessica Pearson,Rachel Zane,2,8,4.0
S07E14_SC001,S07E14,7,14,Jessica Pearson,Sheila Sazs,2,16,5.657
S07E14_SC001,S07E14,7,14,Jessica Pearson,Stu Buzzini,2,1,1.414
S07E14_SC001,S07E14,7,14,Katrina Bennett,Louis Litt,5,36,13.416
S07E14_SC001,S07E14,7,14,Katrina Bennett,Mike Ross,5,10,7.071
S07E14_SC001,S07E14,7,14,Katrina Bennett,Paula Agard,5,8,6.325
S07E14_SC001,S07E14,7,14,Katrina Bennett,Rachel Zane,5,8,6.325
S07E14_SC001,S07E14,7,14,Katrina Bennett,Sheila Sazs,5,16,8.944
S07E14_SC001,S07E14,7,14,Katrina Bennett,Stu Buzzini,5,1,2.236
S07E14_SC001,S07E14,7,14,Louis Litt,Mike Ross,36,10,18.974
S07E14_SC001,S07E14,7,14,Louis Litt,Paula Agard,36,8,16.971
S07E14_SC001,S07E14,7,14,Louis Litt,Rachel Zane,36,8,16.971
S07E14_SC001,S07E14,7,14,Louis Litt,Sheila Sazs,36,16,24.0
S07E14_SC001,S07E14,7,14,Louis Litt,Stu Buzzini,36,1,6.0
S07E14_SC001,S07E14,7,14,Mike Ross,Paula Agard,10,8,8.944
S07E14_SC001,S07E14,7,14,Mike Ross,Rachel Zane,10,8,8.944
S07E14_SC001,S07E14,7,14,Mike Ross,Sheila Sazs,10,16,12.649
S07E14_SC001,S07E14,7,14,Mike Ross,Stu Buzzini,10,1,3.162
S07E14_SC001,S07E14,7,14,Paula Agard,Rachel Zane,8,8,8.0
S07E14_SC001,S07E14,7,14,Paula Agard,Sheila Sazs,8,16,11.314
S07E14_SC001,S07E14,7,14,Paula Agard,Stu Buzzini,8,1,2.828
S07E14_SC001,S07E14,7,14,Rachel Zane,Sheila Sazs,8,16,11.314
S07E14_SC001,S07E14,7,14,Rachel Zane,Stu Buzzini,8,1,2.828
S07E14_SC001,S07E14,7,14,Sheila Sazs,Stu Buzzini,16,1,4.0
S07E15_SC001,S07E15,7,15,Dana Scott,Donna Paulsen,11,11,11.0
S07E15_SC001,S07E15,7,15,Dana Scott,Harvey Specter,11,35,19.621
S07E15_SC001,S07E15,7,15,Dana Scott,Jack Soloff,11,2,4.69
S07E15_SC001,S07E15,7,15,Dana Scott,Jessica Pearson,11,20,14.832
S07E15_SC001,S07E15,7,15,Dana Scott,Louis Litt,11,12,11.489
S07E15_SC001,S07E15,7,15,Dana Scott,Mike Ross,11,19,14.457
S07E15_SC001,S07E15,7,15,Dana Scott,Oliver Grady,11,3,5.745
S07E15_SC001,S07E15,7,15,Dana Scott,Rachel Zane,11,3,5.745
S07E15_SC001,S07E15,7,15,Dana Scott,Robert Zane,11,4,6.633
S07E15_SC001,S07E15,7,15,Donna Paulsen,Harvey Specter,11,35,19.621
S07E15_SC001,S07E15,7,15,Donna Paulsen,Jack Soloff,11,2,4.69
S07E15_SC001,S07E15,7,15,Donna Paulsen,Jessica Pearson,11,20,14.832
S07E15_SC001,S07E15,7,15,Donna Paulsen,Louis Litt,11,12,11.489
S07E15_SC001,S07E15,7,15,Donna Paulsen,Mike Ross,11,19,14.457
S07E15_SC001,S07E15,7,15,Donna Paulsen,Oliver Grady,11,3,5.745
S07E15_SC001,S07E15,7,15,Donna Paulsen,Rachel Zane,11,3,5.745
S07E15_SC001,S07E15,7,15,Donna Paulsen,Robert Zane,11,4,6.633
S07E15_SC001,S07E15,7,15,Harvey Specter,Jack Soloff,35,2,8.367
S07E15_SC001,S07E15,7,15,Harvey Specter,Jessica Pearson,35,20,26.458
S07E15_SC001,S07E15,7,15,Harvey Specter,Louis Litt,35,12,20.494
S07E15_SC001,S07E15,7,15,Harvey Specter,Mike Ross,35,19,25.788
S07E15_SC001,S07E15,7,15,Harvey Specter,Oliver Grady,35,3,10.247
S07E15_SC001,S07E15,7,15,Harvey Specter,Rachel Zane,35,3,10.247
S07E15_SC001,S07E15,7,15,Harvey Specter,Robert Zane,35,4,11.832
S07E15_SC001,S07E15,7,15,Jack Soloff,Jessica Pearson,2,20,6.325
S07E15_SC001,S07E15,7,15,Jack Soloff,Louis Litt,2,12,4.899
S07E15_SC001,S07E15,7,15,Jack Soloff,Mike Ross,2,19,6.164
S07E15_SC001,S07E15,7,15,Jack Soloff,Oliver Grady,2,3,2.449
S07E15_SC001,S07E15,7,15,Jack Soloff,Rachel Zane,2,3,2.449
S07E15_SC001,S07E15,7,15,Jack Soloff,Robert Zane,2,4,2.828
S07E15_SC001,S07E15,7,15,Jessica Pearson,Louis Litt,20,12,15.492
S07E15_SC001,S07E15,7,15,Jessica Pearson,Mike Ross,20,19,19.494
S07E15_SC001,S07E15,7,15,Jessica Pearson,Oliver Grady,20,3,7.746
S07E15_SC001,S07E15,7,15,Jessica Pearson,Rachel Zane,20,3,7.746
S07E15_SC001,S07E15,7,15,Jessica Pearson,Robert Zane,20,4,8.944
S07E15_SC001,S07E15,7,15,Louis Litt,Mike Ross,12,19,15.1
S07E15_SC001,S07E15,7,15,Louis Litt,Oliver Grady,12,3,6.0
S07E15_SC001,S07E15,7,15,Louis Litt,Rachel Zane,12,3,6.0
S07E15_SC001,S07E15,7,15,Louis Litt,Robert Zane,12,4,6.928
S07E15_SC001,S07E15,7,15,Mike Ross,Oliver Grady,19,3,7.55
S07E15_SC001,S07E15,7,15,Mike Ross,Rachel Zane,19,3,7.55
S07E15_SC001,S07E15,7,15,Mike Ross,Robert Zane,19,4,8.718
S07E15_SC001,S07E15,7,15,Oliver Grady,Rachel Zane,3,3,3.0
S07E15_SC001,S07E15,7,15,Oliver Grady,Robert Zane,3,4,3.464
S07E15_SC001,S07E15,7,15,Rachel Zane,Robert Zane,3,4,3.464
S07E16_SC001,S07E16,7,16,Alex Williams,Donna Paulsen,3,8,4.899
S07E16_SC001,S07E16,7,16,Alex Williams,Harvey Specter,3,30,9.487
S07E16_SC001,S07E16,7,16,Alex Williams,Jessica Pearson,3,23,8.307
S07E16_SC001,S07E16,7,16,Alex Williams,Louis Litt,3,9,5.196
S07E16_SC001,S07E16,7,16,Alex Williams,Mike Ross,3,17,7.141
S07E16_SC001,S07E16,7,16,Alex Williams,Oliver Grady,3,3,3.0
S07E16_SC001,S07E16,7,16,Alex Williams,Rachel Zane,3,11,5.745
S07E16_SC001,S07E16,7,16,Alex Williams,Robert Zane,3,5,3.873
S07E16_SC001,S07E16,7,16,Donna Paulsen,Harvey Specter,8,30,15.492
S07E16_SC001,S07E16,7,16,Donna Paulsen,Jessica Pearson,8,23,13.565
S07E16_SC001,S07E16,7,16,Donna Paulsen,Louis Litt,8,9,8.485
S07E16_SC001,S07E16,7,16,Donna Paulsen,Mike Ross,8,17,11.662
S07E16_SC001,S07E16,7,16,Donna Paulsen,Oliver Grady,8,3,4.899
S07E16_SC001,S07E16,7,16,Donna Paulsen,Rachel Zane,8,11,9.381
S07E16_SC001,S07E16,7,16,Donna Paulsen,Robert Zane,8,5,6.325
S07E16_SC001,S07E16,7,16,Harvey Specter,Jessica Pearson,30,23,26.268
S07E16_SC001,S07E16,7,16,Harvey Specter,Louis Litt,30,9,16.432
S07E16_SC001,S07E16,7,16,Harvey Specter,Mike Ross,30,17,22.583
S07E16_SC001,S07E16,7,16,Harvey Specter,Oliver Grady,30,3,9.487
S07E16_SC001,S07E16,7,16,Harvey Specter,Rachel Zane,30,11,18.166
S07E16_SC001,S07E16,7,16,Harvey Specter,Robert Zane,30,5,12.247
S07E16_SC001,S07E16,7,16,Jessica Pearson,Louis Litt,23,9,14.387
S07E16_SC001,S07E16,7,16,Jessica Pearson,Mike Ross,23,17,19.774
S07E16_SC001,S07E16,7,16,Jessica Pearson,Oliver Grady,23,3,8.307
S07E16_SC001,S07E16,7,16,Jessica Pearson,Rachel Zane,23,11,15.906
S07E16_SC001,S07E16,7,16,Jessica Pearson,Robert Zane,23,5,10.724
S07E16_SC001,S07E16,7,16,Louis Litt,Mike Ross,9,17,12.369
S07E16_SC001,S07E16,7,16,Louis Litt,Oliver Grady,9,3,5.196
S07E16_SC001,S07E16,7,16,Louis Litt,Rachel Zane,9,11,9.95
S07E16_SC001,S07E16,7,16,Louis Litt,Robert Zane,9,5,6.708
S07E16_SC001,S07E16,7,16,Mike Ross,Oliver Grady,17,3,7.141
S07E16_SC001,S07E16,7,16,Mike Ross,Rachel Zane,17,11,13.675
S07E16_SC001,S07E16,7,16,Mike Ross,Robert Zane,17,5,9.22
S07E16_SC001,S07E16,7,16,Oliver Grady,Rachel Zane,3,11,5.745
S07E16_SC001,S07E16,7,16,Oliver Grady,Robert Zane,3,5,3.873
S07E16_SC001,S07E16,7,16,Rachel Zane,Robert Zane,11,5,7.416
S08E01_SC001,S08E01,8,1,Alex Williams,Brian Altman,18,20,18.974
S08E01_SC001,S08E01,8,1,Alex Williams,Donna Paulsen,18,13,15.297
S08E01_SC001,S08E01,8,1,Alex Williams,Harvey Specter,18,30,23.238
S08E01_SC001,S08E01,8,1,Alex Williams,Katrina Bennett,18,26,21.633
S08E01_SC001,S08E01,8,1,Alex Williams,Louis Litt,18,33,24.372
S08E01_SC001,S08E01,8,1,Alex Williams,Mike Ross,18,6,10.392
S08E01_SC001,S08E01,8,1,Alex Williams,Rachel Zane,18,2,6.0
S08E01_SC001,S08E01,8,1,Alex Williams,Robert Zane,18,23,20.347
S08E01_SC001,S08E01,8,1,Alex Williams,Samantha Wheeler,18,9,12.728
S08E01_SC001,S08E01,8,1,Alex Williams,Sheila Sazs,18,2,6.0
S08E01_SC001,S08E01,8,1,Alex Williams,Thomas Kessler,18,6,10.392
S08E01_SC001,S08E01,8,1,Brian Altman,Donna Paulsen,20,13,16.125
S08E01_SC001,S08E01,8,1,Brian Altman,Harvey Specter,20,30,24.495
S08E01_SC001,S08E01,8,1,Brian Altman,Katrina Bennett,20,26,22.804
S08E01_SC001,S08E01,8,1,Brian Altman,Louis Litt,20,33,25.69
S08E01_SC001,S08E01,8,1,Brian Altman,Mike Ross,20,6,10.954
S08E01_SC001,S08E01,8,1,Brian Altman,Rachel Zane,20,2,6.325
S08E01_SC001,S08E01,8,1,Brian Altman,Robert Zane,20,23,21.448
S08E01_SC001,S08E01,8,1,Brian Altman,Samantha Wheeler,20,9,13.416
S08E01_SC001,S08E01,8,1,Brian Altman,Sheila Sazs,20,2,6.325
S08E01_SC001,S08E01,8,1,Brian Altman,Thomas Kessler,20,6,10.954
S08E01_SC001,S08E01,8,1,Donna Paulsen,Harvey Specter,13,30,19.748
S08E01_SC001,S08E01,8,1,Donna Paulsen,Katrina Bennett,13,26,18.385
S08E01_SC001,S08E01,8,1,Donna Paulsen,Louis Litt,13,33,20.712
S08E01_SC001,S08E01,8,1,Donna Paulsen,Mike Ross,13,6,8.832
S08E01_SC001,S08E01,8,1,Donna Paulsen,Rachel Zane,13,2,5.099
S08E01_SC001,S08E01,8,1,Donna Paulsen,Robert Zane,13,23,17.292
S08E01_SC001,S08E01,8,1,Donna Paulsen,Samantha Wheeler,13,9,10.817
S08E01_SC001,S08E01,8,1,Donna Paulsen,Sheila Sazs,13,2,5.099
S08E01_SC001,S08E01,8,1,Donna Paulsen,Thomas Kessler,13,6,8.832
S08E01_SC001,S08E01,8,1,Harvey Specter,Katrina Bennett,30,26,27.928
S08E01_SC001,S08E01,8,1,Harvey Specter,Louis Litt,30,33,31.464
S08E01_SC001,S08E01,8,1,Harvey Specter,Mike Ross,30,6,13.416
S08E01_SC001,S08E01,8,1,Harvey Specter,Rachel Zane,30,2,7.746
S08E01_SC001,S08E01,8,1,Harvey Specter,Robert Zane,30,23,26.268
S08E01_SC001,S08E01,8,1,Harvey Specter,Samantha Wheeler,30,9,16.432
S08E01_SC001,S08E01,8,1,Harvey Specter,Sheila Sazs,30,2,7.746
S08E01_SC001,S08E01,8,1,Harvey Specter,Thomas Kessler,30,6,13.416
S08E01_SC001,S08E01,8,1,Katrina Bennett,Louis Litt,26,33,29.292
S08E01_SC001,S08E01,8,1,Katrina Bennett,Mike Ross,26,6,12.49
S08E01_SC001,S08E01,8,1,Katrina Bennett,Rachel Zane,26,2,7.211
S08E01_SC001,S08E01,8,1,Katrina Bennett,Robert Zane,26,23,24.454
S08E01_SC001,S08E01,8,1,Katrina Bennett,Samantha Wheeler,26,9,15.297
S08E01_SC001,S08E01,8,1,Katrina Bennett,Sheila Sazs,26,2,7.211
S08E01_SC001,S08E01,8,1,Katrina Bennett,Thomas Kessler,26,6,12.49
S08E01_SC001,S08E01,8,1,Louis Litt,Mike Ross,33,6,14.071
S08E01_SC001,S08E01,8,1,Louis Litt,Rachel Zane,33,2,8.124
S08E01_SC001,S08E01,8,1,Louis Litt,Robert Zane,33,23,27.55
S08E01_SC001,S08E01,8,1,Louis Litt,Samantha Wheeler,33,9,17.234
S08E01_SC001,S08E01,8,1,Louis Litt,Sheila Sazs,33,2,8.124
S08E01_SC001,S08E01,8,1,Louis Litt,Thomas Kessler,33,6,14.071
S08E01_SC001,S08E01,8,1,Mike Ross,Rachel Zane,6,2,3.464
S08E01_SC001,S08E01,8,1,Mike Ross,Robert Zane,6,23,11.747
S08E01_SC001,S08E01,8,1,Mike Ross,Samantha Wheeler,6,9,7.348
S08E01_SC001,S08E01,8,1,Mike Ross,Sheila Sazs,6,2,3.464
S08E01_SC001,S08E01,8,1,Mike Ross,Thomas Kessler,6,6,6.0
S08E01_SC001,S08E01,8,1,Rachel Zane,Robert Zane,2,23,6.782
S08E01_SC001,S08E01,8,1,Rachel Zane,Samantha Wheeler,2,9,4.243
S08E01_SC001,S08E01,8,1,Rachel Zane,Sheila Sazs,2,2,2.0
S08E01_SC001,S08E01,8,1,Rachel Zane,Thomas Kessler,2,6,3.464
S08E01_SC001,S08E01,8,1,Robert Zane,Samantha Wheeler,23,9,14.387
S08E01_SC001,S08E01,8,1,Robert Zane,Sheila Sazs,23,2,6.782
S08E01_SC001,S08E01,8,1,Robert Zane,Thomas Kessler,23,6,11.747
S08E01_SC001,S08E01,8,1,Samantha Wheeler,Sheila Sazs,9,2,4.243
S08E01_SC001,S08E01,8,1,Samantha Wheeler,Thomas Kessler,9,6,7.348
S08E01_SC001,S08E01,8,1,Sheila Sazs,Thomas Kessler,2,6,3.464
S08E02_SC001,S08E02,8,2,Alex Williams,Donna Paulsen,5,7,5.916
S08E02_SC001,S08E02,8,2,Alex Williams,Harvey Specter,5,33,12.845
S08E02_SC001,S08E02,8,2,Alex Williams,Jessica Pearson,5,2,3.162
S08E02_SC001,S08E02,8,2,Alex Williams,Katrina Bennett,5,1,2.236
S08E02_SC001,S08E02,8,2,Alex Williams,Louis Litt,5,30,12.247
S08E02_SC001,S08E02,8,2,Alex Williams,Mike Ross,5,5,5.0
S08E02_SC001,S08E02,8,2,Alex Williams,Robert Zane,5,26,11.402
S08E02_SC001,S08E02,8,2,Alex Williams,Samantha Wheeler,5,22,10.488
S08E02_SC001,S08E02,8,2,Alex Williams,Sheila Sazs,5,20,10.0
S08E02_SC001,S08E02,8,2,Donna Paulsen,Harvey Specter,7,33,15.199
S08E02_SC001,S08E02,8,2,Donna Paulsen,Jessica Pearson,7,2,3.742
S08E02_SC001,S08E02,8,2,Donna Paulsen,Katrina Bennett,7,1,2.646
S08E02_SC001,S08E02,8,2,Donna Paulsen,Louis Litt,7,30,14.491
S08E02_SC001,S08E02,8,2,Donna Paulsen,Mike Ross,7,5,5.916
S08E02_SC001,S08E02,8,2,Donna Paulsen,Robert Zane,7,26,13.491
S08E02_SC001,S08E02,8,2,Donna Paulsen,Samantha Wheeler,7,22,12.41
S08E02_SC001,S08E02,8,2,Donna Paulsen,Sheila Sazs,7,20,11.832
S08E02_SC001,S08E02,8,2,Harvey Specter,Jessica Pearson,33,2,8.124
S08E02_SC001,S08E02,8,2,Harvey Specter,Katrina Bennett,33,1,5.745
S08E02_SC001,S08E02,8,2,Harvey Specter,Louis Litt,33,30,31.464
S08E02_SC001,S08E02,8,2,Harvey Specter,Mike Ross,33,5,12.845
S08E02_SC001,S08E02,8,2,Harvey Specter,Robert Zane,33,26,29.292
S08E02_SC001,S08E02,8,2,Harvey Specter,Samantha Wheeler,33,22,26.944
S08E02_SC001,S08E02,8,2,Harvey Specter,Sheila Sazs,33,20,25.69
S08E02_SC001,S08E02,8,2,Jessica Pearson,Katrina Bennett,2,1,1.414
S08E02_SC001,S08E02,8,2,Jessica Pearson,Louis Litt,2,30,7.746
S08E02_SC001,S08E02,8,2,Jessica Pearson,Mike Ross,2,5,3.162
S08E02_SC001,S08E02,8,2,Jessica Pearson,Robert Zane,2,26,7.211
S08E02_SC001,S08E02,8,2,Jessica Pearson,Samantha Wheeler,2,22,6.633
S08E02_SC001,S08E02,8,2,Jessica Pearson,Sheila Sazs,2,20,6.325
S08E02_SC001,S08E02,8,2,Katrina Bennett,Louis Litt,1,30,5.477
S08E02_SC001,S08E02,8,2,Katrina Bennett,Mike Ross,1,5,2.236
S08E02_SC001,S08E02,8,2,Katrina Bennett,Robert Zane,1,26,5.099
S08E02_SC001,S08E02,8,2,Katrina Bennett,Samantha Wheeler,1,22,4.69
S08E02_SC001,S08E02,8,2,Katrina Bennett,Sheila Sazs,1,20,4.472
S08E02_SC001,S08E02,8,2,Louis Litt,Mike Ross,30,5,12.247
S08E02_SC001,S08E02,8,2,Louis Litt,Robert Zane,30,26,27.928
S08E02_SC001,S08E02,8,2,Louis Litt,Samantha Wheeler,30,22,25.69
S08E02_SC001,S08E02,8,2,Louis Litt,Sheila Sazs,30,20,24.495
S08E02_SC001,S08E02,8,2,Mike Ross,Robert Zane,5,26,11.402
S08E02_SC001,S08E02,8,2,Mike Ross,Samantha Wheeler,5,22,10.488
S08E02_SC001,S08E02,8,2,Mike Ross,Sheila Sazs,5,20,10.0
S08E02_SC001,S08E02,8,2,Robert Zane,Samantha Wheeler,26,22,23.917
S08E02_SC001,S08E02,8,2,Robert Zane,Sheila Sazs,26,20,22.804
S08E02_SC001,S08E02,8,2,Samantha Wheeler,Sheila Sazs,22,20,20.976
S08E03_SC001,S08E03,8,3,Alex Williams,Brian Altman,8,20,12.649
S08E03_SC001,S08E03,8,3,Alex Williams,Donna Paulsen,8,12,9.798
S08E03_SC001,S08E03,8,3,Alex Williams,Harvey Specter,8,19,12.329
S08E03_SC001,S08E03,8,3,Alex Williams,Katrina Bennett,8,21,12.961
S08E03_SC001,S08E03,8,3,Alex Williams,Louis Litt,8,24,13.856
S08E03_SC001,S08E03,8,3,Alex Williams,Mike Ross,8,10,8.944
S08E03_SC001,S08E03,8,3,Alex Williams,Oliver Grady,8,3,4.899
S08E03_SC001,S08E03,8,3,Alex Williams,Rachel Zane,8,1,2.828
S08E03_SC001,S08E03,8,3,Alex Williams,Robert Zane,8,21,12.961
S08E03_SC001,S08E03,8,3,Alex Williams,Samantha Wheeler,8,8,8.0
S08E03_SC001,S08E03,8,3,Brian Altman,Donna Paulsen,20,12,15.492
S08E03_SC001,S08E03,8,3,Brian Altman,Harvey Specter,20,19,19.494
S08E03_SC001,S08E03,8,3,Brian Altman,Katrina Bennett,20,21,20.494
S08E03_SC001,S08E03,8,3,Brian Altman,Louis Litt,20,24,21.909
S08E03_SC001,S08E03,8,3,Brian Altman,Mike Ross,20,10,14.142
S08E03_SC001,S08E03,8,3,Brian Altman,Oliver Grady,20,3,7.746
S08E03_SC001,S08E03,8,3,Brian Altman,Rachel Zane,20,1,4.472
S08E03_SC001,S08E03,8,3,Brian Altman,Robert Zane,20,21,20.494
S08E03_SC001,S08E03,8,3,Brian Altman,Samantha Wheeler,20,8,12.649
S08E03_SC001,S08E03,8,3,Donna Paulsen,Harvey Specter,12,19,15.1
S08E03_SC001,S08E03,8,3,Donna Paulsen,Katrina Bennett,12,21,15.875
S08E03_SC001,S08E03,8,3,Donna Paulsen,Louis Litt,12,24,16.971
S08E03_SC001,S08E03,8,3,Donna Paulsen,Mike Ross,12,10,10.954
S08E03_SC001,S08E03,8,3,Donna Paulsen,Oliver Grady,12,3,6.0
S08E03_SC001,S08E03,8,3,Donna Paulsen,Rachel Zane,12,1,3.464
S08E03_SC001,S08E03,8,3,Donna Paulsen,Robert Zane,12,21,15.875
S08E03_SC001,S08E03,8,3,Donna Paulsen,Samantha Wheeler,12,8,9.798
S08E03_SC001,S08E03,8,3,Harvey Specter,Katrina Bennett,19,21,19.975
S08E03_SC001,S08E03,8,3,Harvey Specter,Louis Litt,19,24,21.354
S08E03_SC001,S08E03,8,3,Harvey Specter,Mike Ross,19,10,13.784
S08E03_SC001,S08E03,8,3,Harvey Specter,Oliver Grady,19,3,7.55
S08E03_SC001,S08E03,8,3,Harvey Specter,Rachel Zane,19,1,4.359
S08E03_SC001,S08E03,8,3,Harvey Specter,Robert Zane,19,21,19.975
S08E03_SC001,S08E03,8,3,Harvey Specter,Samantha Wheeler,19,8,12.329
S08E03_SC001,S08E03,8,3,Katrina Bennett,Louis Litt,21,24,22.45
S08E03_SC001,S08E03,8,3,Katrina Bennett,Mike Ross,21,10,14.491
S08E03_SC001,S08E03,8,3,Katrina Bennett,Oliver Grady,21,3,7.937
S08E03_SC001,S08E03,8,3,Katrina Bennett,Rachel Zane,21,1,4.583
S08E03_SC001,S08E03,8,3,Katrina Bennett,Robert Zane,21,21,21.0
S08E03_SC001,S08E03,8,3,Katrina Bennett,Samantha Wheeler,21,8,12.961
S08E03_SC001,S08E03,8,3,Louis Litt,Mike Ross,24,10,15.492
S08E03_SC001,S08E03,8,3,Louis Litt,Oliver Grady,24,3,8.485
S08E03_SC001,S08E03,8,3,Louis Litt,Rachel Zane,24,1,4.899
S08E03_SC001,S08E03,8,3,Louis Litt,Robert Zane,24,21,22.45
S08E03_SC001,S08E03,8,3,Louis Litt,Samantha Wheeler,24,8,13.856
S08E03_SC001,S08E03,8,3,Mike Ross,Oliver Grady,10,3,5.477
S08E03_SC001,S08E03,8,3,Mike Ross,Rachel Zane,10,1,3.162
S08E03_SC001,S08E03,8,3,Mike Ross,Robert Zane,10,21,14.491
S08E03_SC001,S08E03,8,3,Mike Ross,Samantha Wheeler,10,8,8.944
S08E03_SC001,S08E03,8,3,Oliver Grady,Rachel Zane,3,1,1.732
S08E03_SC001,S08E03,8,3,Oliver Grady,Robert Zane,3,21,7.937
S08E03_SC001,S08E03,8,3,Oliver Grady,Samantha Wheeler,3,8,4.899
S08E03_SC001,S08E03,8,3,Rachel Zane,Robert Zane,1,21,4.583
S08E03_SC001,S08E03,8,3,Rachel Zane,Samantha Wheeler,1,8,2.828
S08E03_SC001,S08E03,8,3,Robert Zane,Samantha Wheeler,21,8,12.961
S08E04_SC001,S08E04,8,4,Alex Williams,Donna Paulsen,25,9,15.0
S08E04_SC001,S08E04,8,4,Alex Williams,Gretchen Bodinski,25,4,10.0
S08E04_SC001,S08E04,8,4,Alex Williams,Harvey Specter,25,33,28.723
S08E04_SC001,S08E04,8,4,Alex Williams,Jessica Pearson,25,2,7.071
S08E04_SC001,S08E04,8,4,Alex Williams,Katrina Bennett,25,2,7.071
S08E04_SC001,S08E04,8,4,Alex Williams,Louis Litt,25,30,27.386
S08E04_SC001,S08E04,8,4,Alex Williams,Mike Ross,25,5,11.18
S08E04_SC001,S08E04,8,4,Alex Williams,Robert Zane,25,30,27.386
S08E04_SC001,S08E04,8,4,Alex Williams,Samantha Wheeler,25,9,15.0
S08E04_SC001,S08E04,8,4,Alex Williams,Sheila Sazs,25,8,14.142
S08E04_SC001,S08E04,8,4,Donna Paulsen,Gretchen Bodinski,9,4,6.0
S08E04_SC001,S08E04,8,4,Donna Paulsen,Harvey Specter,9,33,17.234
S08E04_SC001,S08E04,8,4,Donna Paulsen,Jessica Pearson,9,2,4.243
